url,Datetime,Tweet Id,Text,Retweet Count,Reply Count,Like Count,Username,Display Name,Followers Count,Friends Count,Rendered Content,Day,Month,Year
https://twitter.com/Pepamint83/status/960321558865694720,2018-02-05 01:17:56+00:00,960321558865694720,Love that #Toyato commercial #WeAreAllOne   #SuperBowl #Eagles #Patriots #SuperBowlSunday #FlyEaglesFly,1,0,2,Pepamint83,Pepamint83,1220,176,"Love that #Toyato commercial #WeAreAllOne 

#SuperBowl #Eagles #Patriots #SuperBowlSunday #FlyEaglesFly",5,2,2018
